node,x,y,concentration
879,472825.8325,6368679.969,0
880,472815.6285,6368721.941,0
881,472838.4433,6368788.027,0
882,472849.6375,6368743.507,0
883,472839.9357,6368517.212,0
884,472847.0148,6368560.818,0
885,472954.6834,6370167.194,0
886,472963.1532,6370129.636,0
887,472975.7141,6370013.757,0
888,472985.8072,6370057.505,0
889,472992.0018,6370101.53,0
890,472877.1462,6369161.162,0
891,472877.023,6369070.459,0
892,472876.9044,6369116.056,0
893,472872.7571,6369017.106,0
894,472863.8791,6368974.803,0
895,472853.5163,6368937.442,0
896,472861.6254,6368900.557,0
897,472867.7672,6368859.076,0
898,472872.1974,6368816.564,0
899,472939.4031,6369803.19,0
900,472933.3934,6369729.574,0
901,472952.6521,6369763.032,0
902,472909.29,6369618.868,0
903,472932.2047,6369657.363,0
904,472898.8424,6369489.78,0
905,472902.7595,6369535.655,0
906,472930.1772,6369579.696,0
907,472958.4146,6369697.017,0
908,472916.7498,6369371.59,0
909,472928.6474,6369415.773,0
910,472936.953,6369462.243,0
911,472916.8832,6369174.927,0
912,472923.6375,6369300.454,0
913,472917.6389,6369217.707,0
914,472917.6748,6369259.208,0
915,472948.9061,6369333.975,0
916,472969.3267,6369830.704,0
917,472988.3992,6369901.611,0
918,473002.4827,6369858.54,0
919,473008.0565,6369983.094,0
920,473021.9258,6369929.985,0
921,472957.2782,6370380.548,0
922,472983.6024,6370351.017,0
923,472994.3667,6370308.551,0
924,472966.1825,6370279.616,0
925,472978.1727,6370236.844,0
926,472989.1351,6370193.315,0
927,473281.0493,6370626.44,0
928,473284.6224,6370623.794,0
929,473287.6286,6370620.165,0
930,473290.2859,6370618.948,0
931,473258.6255,6370636.128,0
932,473249.8505,6370642.478,0
933,473248.6613,6370654.419,0
934,473277.0561,6370623.285,0
935,473272.0791,6370622.224,0
936,473259.7045,6370624.099,0
937,473280.4113,6370642.721,0
938,473275.5588,6370647.901,0
939,473266.4704,6370651.822,0
940,473286.5703,6370644.174,0
941,473290.3779,6370643.375,0
942,473293.9757,6370641.38,0
943,473296.8731,6370640.489,0
944,473300.0841,6370640.821,0
945,473300.9006,6370630.838,0
946,473299.385,6370628.916,0
947,473292.4209,6370620.944,0
948,473296.1494,6370625.059,0
949,473297.9957,6370626.66,0
950,473300.5284,6370626.656,0
951,473294.7889,6370621.264,0
952,473296.4087,6370622.97,0
953,473292.3973,6370616.926,0
954,473302.7245,6370634.068,0
955,473304.3043,6370631.046,0
956,473301.5884,6370637.6,0
957,473257.767,6370662.978,0
958,472832.0197,6368474.468,0
959,472874.409,6368482.532,0
960,472856.7039,6368605.832,0
961,472864.7241,6368653.652,0
962,472861.7913,6368698.337,0
963,472880.8223,6368771.213,0
964,472892.3914,6368723.132,0
965,472881.2441,6368527.134,0
966,472886.7067,6368572.621,0
967,473001.4313,6370149.476,0
968,473018.8977,6370026.819,0
969,473025.4244,6370075.181,0
970,473029.2172,6370116.562,0
971,472906.9884,6369039.327,0
972,472915.6339,6369131.223,0
973,472913.702,6369086.616,0
974,472903.6415,6368987.513,0
975,472897.3769,6368938.292,0
976,472902.9112,6368891.63,0
977,472910.454,6368846.098,0
978,472911.9295,6368802.502,0
979,472955.3168,6369146.513,0
980,472984.0703,6369787.061,0
981,472986.9288,6369737.705,0
982,472955.3953,6369617.013,0
983,472975.5358,6369655.79,0
984,472941.3016,6369506.095,0
985,472950.2893,6369545.875,0
986,472980,6369580,1
987,473002.156,6369696.961,0
988,472959.3534,6369383.639,0
989,472969.2373,6369432.924,0
990,472978.2822,6369480.356,0
991,472957.2432,6369190.755,0
992,472960.122,6369278.967,0
993,472959.047,6369235.063,0
994,472988.258,6369352.187,0
995,472990.5625,6369304.5,1
996,473014.4206,6369815.567,0
997,473033.1336,6369888.269,0
998,473046.2417,6369845.531,0
999,473044.6212,6369962.44,0
1000,473056.0598,6370001.276,0
1001,473063.6649,6369920.4,0
1002,472993.7011,6370414.782,0
1003,473010.2636,6370380.632,0
1004,473024.2126,6370340.354,0
1005,473033.7388,6370297.794,0
1006,473011.0759,6370264.522,0
1007,473022.2605,6370222.352,0
1008,473032.329,6370177.88,0
1009,473030.124,6370449.016,0
1010,473281.9887,6370622.034,0
1011,473286.0654,6370617.311,0
1012,473289.1414,6370615.639,0
1013,473250.6743,6370629.352,0
1014,473239.5611,6370645.861,0
1015,473230.4609,6370637.302,0
1016,473275.4415,6370618.656,0
1017,473268.9491,6370615.906,0
1018,473249.6563,6370618.955,0
1019,473260.44,6370615.617,0
1020,473281.5381,6370651.726,0
1021,473272.0229,6370660.015,0
1022,473290.4968,6370650.278,0
1023,473294.129,6370644.407,0
1024,473300.161,6370644.376,0
1025,473304.0464,6370642.513,0
1026,473302.7955,6370627.785,0
1027,473302.4029,6370624.442,0
1028,473296.1246,6370618.426,0
1029,473299.5749,6370623.794,0
1030,473297.5657,6370621.212,0
1031,473292.0372,6370613.077,0
1032,473296.0659,6370615.289,0
1033,473306.2075,6370627.609,0
1034,473307.6952,6370630.685,0
1035,473306.1553,6370635.479,0
1036,473307.4832,6370640.026,0
1037,473266.8727,6370671.536,0
1038,472866.4267,6368438.024,0
1039,472907.5952,6368448.485,0
1040,472916.2021,6368494.807,0
1041,472895.2225,6368623.092,0
1042,472905.2139,6368674.061,0
1043,472919.9993,6368754.209,0
1044,472947.6114,6368784.965,0
1045,472934.2728,6368709.487,0
1046,472921.4622,6368540.238,0
1047,472922.7652,6368587.899,0
1048,473058.1717,6370139.147,0
1049,473054.1875,6370052,1
1050,473070.9042,6370097.193,0
1051,472939.0576,6369011.673,0
1052,472946.7343,6369057.17,0
1053,472952.7627,6369102.199,0
1054,472936.3316,6368962.045,0
1055,472939.9713,6368916.877,0
1056,472944.419,6368874.528,0
1057,472953.0004,6368826.41,0
1058,472995.1028,6369162.611,0
1059,472992.6982,6369118.376,0
1060,473023.5163,6369768.951,0
1061,473035.1044,6369726.631,0
1062,473015.997,6369657.609,0
1063,473002.9951,6369615.273,0
1064,472988.1997,6369525.96,0
1065,473010.8062,6369564.597,0
1066,473048.6656,6369684.428,0
1067,472999.9884,6369403.737,0
1068,473021.2453,6369495.337,0
1069,473011.3266,6369449.901,0
1070,472997.3965,6369207.439,0
1071,473000.8008,6369252.3,0
1072,473026.1193,6369373.228,0
1073,473026.6873,6369330.2,0
1074,473023.8152,6369286.626,0
1075,473056.6605,6369800.77,0
1076,473087.6013,6370027.78,0
1077,473077.0236,6369878.197,0
1078,473088.8898,6369834.592,0
1079,473085.5618,6369957.559,0
1080,473105.5267,6369992.434,0
1081,473106.1035,6369913.73,0
1082,473041.196,6370411.44,0
1083,473054.1936,6370372.144,0
1084,473064.3809,6370331.106,0
1085,473070.6972,6370290.146,0
1086,473057.0173,6370252.335,0
1087,473064.8435,6370210.61,0
1088,473075.327,6370172.121,0
1089,473066.5469,6370483.25,0
1090,473074.7124,6370442.897,0
1091,473279.1929,6370615.5,0
1092,473284.5089,6370610.783,0
1093,473290.723,6370608.247,0
1094,473237.4494,6370625.399,0
1095,473212.2384,6370620.185,0
1096,473270.5544,6370609.04,0
1097,473242.2991,6370608.54,0
1098,473255.0414,6370609.034,0
1099,473262.8004,6370603.191,0
1100,473307.9949,6370644.238,0
1101,473280.0526,6370659.626,0
1102,473286.6745,6370655.068,0
1103,473276.4783,6370668.919,0
1104,473292.1041,6370657.91,0
1105,473297.1844,6370651.992,0
1106,473304.1375,6370647.688,0
1107,473305.3012,6370624.315,0
1108,473303.7162,6370621.282,0
1109,473298.896,6370616.805,0
1110,473301.5166,6370618.66,0
1111,473294.978,6370610.567,0
1112,473299.5381,6370612.207,0
1113,473310.1713,6370627.59,0
1114,473311.7023,6370632.903,0
1115,473310.8115,6370637.396,0
1116,473313.1085,6370642.342,0
1117,473275.9785,6370680.095,0
1118,472900.8337,6368401.581,0
1119,472939.7777,6368415.178,0
1120,472948.3049,6368462.8,0
1121,472958.0341,6368510.317,0
1122,472933.7674,6368636.384,0
1123,472955.5733,6368671.85,0
1124,472962.5469,6368743.898,0
1125,472985.7732,6368783.325,0
1126,472982.1412,6368705.969,0
1127,472958.6137,6368558.787,0
1128,472959.5678,6368601.251,0
1129,473104.7841,6370139.731,0
1130,473101.9324,6370065.129,0
1131,473116.6317,6370100.51,0
1132,472972.2766,6368987.557,0
1133,472981.0573,6369030.733,0
1134,472988.167,6369074.12,0
1135,472974.9426,6368940.826,0
1136,472980.9989,6368857.723,0
1137,472988.0368,6368898.877,0
1138,473000.9547,6368820.742,0
1139,473034.9197,6369177.002,0
1140,473033.1458,6369133.593,0
1141,473029.4816,6369090.515,0
1142,473068.4763,6369756.194,0
1143,473082.5026,6369712.141,0
1144,473045.6177,6369631.072,0
1145,473042.4578,6369588.17,0
1146,473037.1745,6369537.52,0
1147,473078.2187,6369653.989,0
1148,473108.4402,6369676.643,0
1149,473044.4879,6369421.104,0
1150,473066.7135,6369510.127,0
1151,473054.9177,6369466.675,0
1152,473038.438,6369220.211,0
1153,473051.2701,6369258.633,0
1154,473063.4937,6369380.492,0
1155,473067.9104,6369342.592,0
1156,473062.4144,6369301.528,0
1157,473099.7252,6369789.375,0
1158,473131.2508,6370033.593,0
1159,473120.0842,6369870.296,0
1160,473130.0798,6369822.09,0
1161,473128.8314,6369951.002,0
1162,473147.7608,6369991.605,0
1163,473149.927,6369908.001,0
1164,473085.5519,6370402.575,0
1165,473096.1887,6370360.105,0
1166,473104.1592,6370316.492,0
1167,473104.1789,6370271.896,0
1168,473101.7913,6370231.49,0
1169,473109.7859,6370188.332,0
1170,473102.9698,6370517.484,0
1171,473109.1111,6370474.189,0
1172,473118.7835,6370433.447,0
1173,473277.9697,6370606.403,0
1174,473285.6567,6370604.713,0
1175,473296.509,6370604.938,0
1176,473290.0686,6370600.39,0
1177,473194.027,6370603.069,0
1178,473213.6202,6370602.766,0
1179,473231.0917,6370602.456,0
1180,473139.3926,6370551.718,0
1181,473175.8155,6370585.952,0
1182,473270.584,6370597.381,0
1183,473251.6194,6370596.416,0
1184,473310.0706,6370650.44,0
1185,473290.1675,6370665.464,0
1186,473285.836,6370675.459,0
1187,473297.9643,6370663.437,0
1188,473304.5114,6370654.654,0
1189,473313.3425,6370625.211,0
1190,473309.8523,6370620.006,0
1191,473306.0462,6370617.093,0
1192,473304.1801,6370612.117,0
1193,473301.7686,6370607.46,0
1194,473301.6677,6370602.216,0
1195,473316.2657,6370632.513,0
1196,473318.4227,6370627.413,0
1197,473316.5812,6370649.82,0
1198,473317.8562,6370639.658,0
1199,473285.0842,6370688.653,0
1200,472935.2407,6368365.137,0
1201,472971.0763,6368382.874,0
1202,472980.3096,6368427.977,0
1203,472989.5635,6368469.082,0
1204,472999.8992,6368506.795,0
1205,472995.0259,6368546.064,0
1206,472981.6842,6368635.201,0
1207,473005.0982,6368668.907,0
1208,473006.534,6368744.228,0
1209,473028.471,6368783.509,0
1210,473028.211,6368706.64,0
1211,472999.6715,6368592.327,0
1212,473144.9412,6370164.825,0
1213,473151.3019,6370121.948,0
1214,473154.301,6370073.906,0
1215,473006.9833,6368968.354,0
1216,473016.7847,6369007.19,0
1217,473024.5887,6369047.607,0
1218,473019.7795,6368931.949,0
1219,473021.6271,6368860.549,0
1220,473038.4152,6368897.191,0
1221,473046.4794,6368822.686,0
1222,473075.3345,6369190.373,0
1223,473073.5319,6369147.655,0
1224,473071.2397,6369104.405,0
1225,473065.7601,6369061.705,0
1226,473113.4668,6369746.119,0
1227,473132.8925,6369707.649,0
1228,473082.4526,6369605.773,0
1229,473076.888,6369560.222,0
1230,473116.6832,6369629.991,0
1231,473148.1874,6369661.25,0
1232,473087.2627,6369407.075,0
1233,473090.978,6369445.65,0
1234,473106.3062,6369530.458,0
1235,473102.5702,6369486.637,0
1236,473083.9944,6369232.375,0
1237,473116.1318,6369203.706,0
1238,473095.1469,6369274.871,0
1239,473107.9004,6369365.082,0
1240,473103.4977,6369317.92,0
1241,473144.3833,6369777.832,0
1242,473173.3715,6370030.182,0
1243,473158.3582,6369854.461,0
1244,473173.7778,6369810.234,0
1245,473184.1793,6369885.392,0
1246,473171.2635,6369949.762,0
1247,473188.82,6369987.093,0
1248,473201.0304,6369923.732,0
1249,473126.9584,6370390.372,0
1250,473136.1942,6370344.861,0
1251,473141.9167,6370298.898,0
1252,473142.3549,6370255.897,0
1253,473143.6591,6370212.764,0
1254,473142.5183,6370503.25,0
1255,473170.3424,6370529.265,0
1256,473154.4804,6370464.256,0
1257,473160.0991,6370420.99,0
1258,473282.1834,6370596.201,0
1259,473293.7186,6370593.401,0
1260,473212.2716,6370585.344,0
1261,473237.6619,6370586.883,0
1262,473193.5432,6370555.632,0
1263,473275.4766,6370587.876,0
1264,473254.244,6370583.609,0
1265,473201.3197,6370525.399,0
1266,473313.2636,6370658.04,0
1267,473296.6912,6370674.55,0
1268,473305.7869,6370661.512,0
1269,473321.4703,6370658.82,0
1270,473324.5321,6370651.328,0
1271,473324.7731,6370637.325,0
1272,473316.5898,6370619.261,0
1273,473313.3245,6370611.526,0
1274,473308.4378,6370606.96,0
1275,473309.4499,6370598.312,0
1276,473302.2608,6370593.69,0
1277,473323.2099,6370630.195,0
1278,473324.3455,6370622.731,0
1279,473327.8477,6370643.946,0
1280,473294.1899,6370697.212,0
1281,472969.6477,6368328.694,0
1282,473002.3268,6368358.065,0
1283,473013.4375,6368400.808,0
1284,473025.7665,6368441.214,0
1285,473034.3391,6368481.166,0
1286,473037.8451,6368525.216,0
1287,473030.9894,6368566.645,0
1288,473027.1733,6368628.076,0
1289,473050.0725,6368668.258,0
1290,473051.147,6368745.909,0
1291,473072.606,6368785.834,0
1292,473073.1584,6368708.405,0
1293,473055.6587,6368595.691,0
1294,473180.5703,6370192.587,0
1295,473187.6902,6370148.559,0
1296,473191.3882,6370104.557,0
1297,473201.4819,6370061.797,0
1298,473047.7999,6368974.832,0
1299,473060.4187,6369016.8,0
1300,473063.8778,6368937.812,0
1301,473066.6377,6368860.709,0
1302,473082.5732,6368899.654,0
1303,473092.6654,6368824.862,0
1304,473114.4045,6369161.406,0
1305,473111.9439,6369119.27,0
1306,473109.0167,6369075.091,0
1307,473099.5503,6369033.281,0
1308,473163.0278,6369736.906,0
1309,473176.5852,6369693.787,0
1310,473120.5956,6369581.585,0
1311,473156.4859,6369615.163,0
1312,473188.7929,6369647.474,0
1313,473142.6899,6369543.81,0
1314,473125.5288,6369411.194,0
1315,473135.1291,6369455.49,0
1316,473146.9316,6369499.309,0
1317,473154.3271,6369177.626,0
1318,473150.495,6369375.01,0
1319,473127.461,6369247.384,0
1320,473154.9508,6369218.224,0
1321,473139.6045,6369287.092,0
1322,473141.6264,6369330.946,0
1323,473191.1865,6369767.759,0
1324,473216.4701,6370016.11,0
1325,473202.2512,6369843.453,0
1326,473219.0092,6369801.709,0
1327,473225.4235,6369880.757,0
1328,473224.3115,6369965.139,0
1329,473242.6308,6369920.889,0
1330,473165.5696,6370375.7,0
1331,473174.6805,6370327.144,0
1332,473182.2498,6370281.581,0
1333,473180.4672,6370239.287,0
1334,473193.1171,6370495.278,0
1335,473195.5998,6370451.375,0
1336,473198.8842,6370405.497,0
1337,473298.2999,6370584.37,0
1338,473285.1819,6370583.393,0
1339,473237.2315,6370562.409,0
1340,473226.9783,6370536.43,0
1341,473273.8549,6370571.938,0
1342,473256.2118,6370564.604,0
1343,473224.7895,6370507.253,0
1344,473316.3202,6370669.448,0
1345,473307.758,6370691.899,0
1346,473307.5255,6370677.33,0
1347,473329.4589,6370669.845,0
1348,473336.0194,6370657.914,0
1349,473336.9674,6370634.814,0
1350,473322.22,6370615.486,0
1351,473317.3444,6370601.984,0
1352,473310.3354,6370589.034,0
1353,473306.8555,6370578.954,0
1354,473334.2687,6370620.798,0
1355,473343.938,6370645.676,0
1356,473303.2956,6370705.77,0
1357,473320.7696,6370703.738,0
1358,474075.1399,6371378.441,0
1359,473004.0547,6368292.25,0
1360,473038.4617,6368255.806,0
1361,473026.4247,6368328.896,0
1362,473046,6368375.5,1
1363,473060.3223,6368415.229,0
1364,473072.9607,6368499.788,0
1365,473072.2538,6368457.347,0
1366,473072.0313,6368551,1
1367,473074.9259,6368633.114,0
1368,473096.3294,6368671.939,0
1369,473095.8898,6368748.923,0
1370,473117.909,6368789.684,0
1371,473118.4385,6368711.701,0
1372,473097.8831,6368593.043,0
1373,473214.7856,6370220.944,0
1374,473221.6502,6370177.76,0
1375,473230.9143,6370134.924,0
1376,473234.0025,6370093.398,0
1377,473244.7792,6370047.26,0
1378,473090.9258,6368981.656,0
1379,473106.5795,6368939.894,0
1380,473112.4299,6368863.347,0
1381,473124.0313,6368901.5,1
1382,473139.3762,6368831.331,0
1383,473126.7032,6369005.678,0
1384,473154.3464,6369134.596,0
1385,473148.4763,6369092.624,0
1386,473146.738,6369045.264,0
1387,473191.8461,6369158.251,0
1388,473210.125,6369723.5,1
1389,473218.8893,6369680.097,0
1390,473169.9258,6369575.475,0
1391,473202.3801,6369604.184,0
1392,473231.6652,6369635.979,0
1393,473182.8378,6369533.054,0
1394,473165.6591,6369420.197,0
1395,473179.063,6369459.566,0
1396,473192.5193,6369494.172,0
1397,473191.2712,6369387.721,0
1398,473192.7068,6369204.963,0
1399,473180,6369340,1
1400,473176.0625,6369252.5,1
1401,473180.8016,6369296.435,0
1402,473235.5152,6369759.042,0
1403,473256.6966,6370002.306,0
1404,473246.7804,6369836.609,0
1405,473263.6084,6369793.385,0
1406,473266.0172,6369874.545,0
1407,473268.3291,6369957.809,0
1408,473283.2647,6369915.345,0
1409,474073.9959,6371378.409,0
1410,474074.5419,6371377.601,0
1411,474073.3843,6371377.649,0
1412,474075.5625,6371377.5,0
1413,473201.5,6370359,1
1414,473214.4106,6370309.94,0
1415,473224.2958,6370262.176,0
1416,473235.8459,6370385.53,0
1417,473234.4508,6370479.204,0
1418,473233.6745,6370432.735,0
1419,473293.0301,6370566.581,0
1420,473254.9044,6370535.998,0
1421,473278.6297,6370552.032,0
1422,473254.2919,6370504.139,0
1423,473307.7321,6370564.063,0
1424,473329.8769,6370683.455,0
1425,473345.3939,6370669.077,0
1426,473354.4471,6370656.768,0
1427,473347.1683,6370626.907,0
1428,473329.5837,6370605.196,0
1429,473319.4571,6370587.118,0
1430,473320.8581,6370571.148,0
1431,473341.7576,6370608.648,0
1432,473355.0387,6370614.644,0
1433,473360.1022,6370640.886,0
1434,473321.5071,6370722.887,0
1435,473338.2361,6370705.833,0
1436,474076.1205,6371377.978,0
1437,474076.1343,6371378.713,0
1438,474074.548,6371379.153,0
1439,474073.6355,6371379.316,0
1440,474075.2677,6371379.737,0
1441,474071.6985,6371379.606,0
1442,473053.3983,6368295.55,0
1443,473107.2757,6368182.919,0
1444,473072.8687,6368219.363,0
1445,473083.241,6368259.861,0
1446,473141.6827,6368146.476,0
1447,473070.6227,6368338.826,0
1448,473089.6169,6368381.153,0
1449,473104.7736,6368519.516,0
1450,473103.4744,6368427.805,0
1451,473116.3967,6368474.948,0
1452,473120.5674,6368557.394,0
1453,473119.5322,6368633.813,0
1454,473141.2922,6368673.926,0
1455,473140.7072,6368751.954,0
1456,473162.1892,6368792.633,0
1457,473163.2698,6368713.909,0
1458,473143.0919,6368596.498,0
1459,473251.748,6370212.49,0
1460,473263.5748,6370168.44,0
1461,473271.533,6370079.881,0
1462,473276.1089,6370124.675,0
1463,473289.5424,6370038.929,0
1464,473138.6475,6368966.628,0
1465,473154.2161,6368925.416,0
1466,473160.5279,6368875.787,0
1467,473182.64,6368833.983,0
1468,473168.2935,6369002.485,0
1469,473194.1437,6369111.024,0
1470,473182.648,6369070.956,0
1471,473196.692,6369034.564,0
1472,473228.9477,6369182.096,0
1473,473227.209,6369134.938,0
1474,473250.6291,6369714.287,0
1475,473260.9226,6369669.733,0
1476,473215.5453,6369560.963,0
1477,473246.7068,6369590.558,0
1478,473272.7169,6369623.939,0
1479,473226.7969,6369516.914,0
1480,473211.1557,6369429.068,0
1481,473230.3422,6369469.039,0
1482,473216.3269,6369355.959,0
1483,473235.8232,6369391.313,0
1484,473223.7092,6369233.053,0
1485,473220.3416,6369315.725,0
1486,473221.7935,6369273.397,0
1487,473278.7336,6369748.617,0
1488,473297.9114,6369990.166,0
1489,473291.9547,6369827.57,0
1490,473307.1097,6369781.567,0
1491,473305.5437,6369871.32,0
1492,473314.3755,6369949.94,0
1493,473322.3955,6369906.937,0
1494,474075.021,6371376.694,0
1495,474072.3678,6371378.205,0
1496,474069.1881,6371380.874,0
1497,474070.7975,6371378.316,0
1498,474074.0499,6371376.701,0
1499,474072.9965,6371376.669,0
1500,474076.6603,6371377.48,0
